season,playerId,firstName,lastName,avgPoints,avgRebounds,avgAssists
1982-83,78482,"Scott","Wedman",11.24,3.71,1.57
1982-83,78500,"Paul","Westphal",9.97,1.44,5.49
1982-83,78512,"Rory","White",5.02,1.62,0.46
1982-83,78516,"Jerome","Whitehead",8.70,5.67,0.91
1982-83,78531,"Bob","Wilkerson",6.74,3.14,2.45
1982-83,78532,"Jamaal","Wilkes",19.64,4.29,2.27
1982-83,78533,"James","Wilkes",3.78,2.11,1.11
1982-83,78537,"Jeff","Wilkins",11.53,7.36,1.63
1982-83,78548,"Freeman","Williams",4.38,0.38,0.27
1982-83,78549,"Gus","Williams",20.00,2.56,7.97
1982-83,78563,"Rickey","Williams",3.34,0.86,0.84
1982-83,78565,"Rob","Williams",6.96,1.84,4.88
1982-83,78569,"Samuel","Williams",8.36,5.24,0.60
1982-83,78570,"Sly","Williams",11.85,4.26,1.96
1982-83,78571,"Ray","Williams",15.40,4.53,7.88
1982-83,78577,"Bill","Willoughby",5.53,3.24,1.03
1982-83,78600,"Brian","Winters",10.61,1.93,2.74
1982-83,78610,"Al","Wood",10.86,3.11,1.76
1982-83,78614,"Mike","Woodson",18.19,3.06,3.11
1982-83,78615,"Orlando","Woolridge",16.47,5.12,1.70
1982-83,78647,"Jim","Zoet",0.29,1.14,0.14
1982-83,100263,"Bill","Laimbeer",13.65,12.11,3.17
1982-83,600005,"Bob","Lanier",10.69,5.13,2.69
1982-83,600009,"Rory","Sparrow",11.56,2.84,4.90
1982-83,600010,"Len","Elmore",3.35,3.16,0.49
1982-83,600014,"Artis","Gilmore",18.04,12.00,1.54
1983-84,2,"Byron","Scott",10.65,2.22,2.38
1983-84,7,"Dan","Schayes",7.09,5.28,1.11
1983-84,9,"Sedale","Threatt",3.29,0.89,0.91
1983-84,17,"Clyde","Drexler",7.66,2.87,1.87
1983-84,78,"LaSalle","Thompson",10.32,8.86,1.07
1983-84,107,"Dale","Ellis",8.19,3.73,0.84
1983-84,117,"Jeff","Malone",12.12,1.90,1.86
1983-84,122,"Fred","Roberts",7.25,3.85,1.24
1983-84,157,"Derek","Harper",5.72,2.10,2.91
1983-84,175,"Alton","Lister",7.63,7.35,1.34
1983-84,187,"Terry","Cummings",22.89,9.59,1.72
1983-84,229,"James","Edwards",14.71,4.83,2.56
1983-84,279,"Charles","Jones",2.00,0.00,0.00
1983-84,305,"Robert","Parish",19.00,10.71,1.74
1983-84,328,"Rick","Mahorn",9.01,9.00,1.60
1983-84,378,"Craig","Ehlo",3.29,1.29,0.86
1983-84,433,"Buck","Williams",15.73,12.35,1.63
1983-84,470,"Doc","Rivers",9.35,2.72,3.88
1983-84,698,"Eddie","Johnson",21.88,5.55,3.60
1983-84,770,"Mark","West",1.09,1.35,0.38
1983-84,894,"Ricky","Pierce",9.93,1.96,0.87
1983-84,940,"Earl","Cureton",2.63,3.93,0.49
1983-84,941,"Ennis","Whatley",8.35,2.46,8.28
1983-84,1006,"Herb","Williams",14.91,8.03,3.12
1983-84,1122,"Dominique","Wilkins",21.58,7.19,1.56
1983-84,1123,"Greg","Kite",1.86,1.77,0.20
1983-84,1381,"John","Long",16.27,3.52,2.50
1983-84,1449,"Larry","Bird",24.15,10.08,6.58
1983-84,1450,"Kevin","McHale",18.43,7.44,1.27
1983-84,1453,"Walter","Davis",19.96,2.59,5.50
1983-84,1456,"Randy","Wittman",4.49,0.91,0.91
1983-84,1460,"James","Worthy",14.45,6.28,2.52
1983-84,1472,"Tom","Chambers",18.09,6.49,1.62
1983-84,1622,"Rodney","McCray",10.80,5.70,2.23
1983-84,1847,"Thurl","Bailey",8.54,5.73,1.59
1983-84,76003,"Kareem","Abdul-Jabbar",21.46,7.34,2.64
1983-84,76011,"Alvan","Adams",9.57,4.56,3.13
1983-84,76016,"Mark","Aguirre",29.49,5.94,4.53
1983-84,76017,"Danny","Ainge",5.41,1.63,2.28
1983-84,76043,"Mitchell","Anderson",2.54,1.29,0.46
1983-84,76045,"Richard","Anderson",8.50,5.21,2.47
1983-84,76054,"Nate","Archibald",7.39,1.65,3.48
1983-84,76074,"Ken","Austin",1.71,0.43,0.14
1983-84,76082,"John","Bagley",8.86,2.05,4.38
1983-84,76085,"James","Bailey",8.85,4.03,1.08
1983-84,76091,"Greg","Ballard",14.49,5.95,3.54
1983-84,76093,"Gene","Banks",13.11,7.28,3.17
1983-84,76124,"Dave","Batton",2.50,1.00,0.75
1983-84,76154,"Kent","Benson",7.06,4.99,1.59
1983-84,76170,"Otis","Birdsong",19.78,2.46,3.86
1983-84,76176,"Rolando","Blackman",22.41,4.60,3.56
1983-84,76213,"Tom","Boswell",1.92,1.66,0.42
1983-84,76230,"Charles","Bradley",1.38,0.38,0.63
1983-84,76242,"Mike","Bratz",6.84,1.74,3.07
1983-84,76247,"Randy","Breuer",2.95,1.91,0.30
1983-84,76249,"Ron","Brewer",7.79,1.19,0.94
1983-84,76252,"Junior","Bridgeman",15.06,4.10,3.27
1983-84,76266,"Michael","Brooks",11.28,7.28,1.87
1983-84,76272,"Fred","Brown",8.48,0.87,2.73
1983-84,76283,"Rickey","Brown",3.47,2.66,0.43
1983-84,76291,"Wallace","Bryant",4.07,2.76,0.45
1983-84,76296,"Quinn","Buckner",4.10,1.73,2.71
1983-84,76317,"Don","Buse",5.01,1.53,3.95
1983-84,76350,"Kenny","Carr",15.65,7.83,1.91
1983-84,76351,"M.L.","Carr",3.08,1.25,0.82
1983-84,76353,"Joe Barry","Carroll",20.49,7.95,2.48
1983-84,76355,"Butch","Carter",13.41,2.10,2.82
1983-84,76358,"Howard","Carter",6.22,1.56,1.29
1983-84,76362,"Bill","Cartwright",17.01,8.43,1.39
1983-84,76365,"Harvey","Catchings",2.09,3.90,0.62
1983-84,76385,"Maurice","Cheeks",12.67,2.73,6.37
1983-84,76398,"Carlos","Clark",1.74,0.55,0.55
1983-84,76418,"Don","Collins",7.21,2.11,1.10
1983-84,76425,"Leroy","Combs",4.54,1.17,0.79
1983-84,76431,"Lester","Conner",11.06,3.72,4.89
1983-84,76435,"Darwin","Cook",8.71,1.90,4.34
1983-84,76436,"Jeff","Cook",5.81,5.98,1.52
1983-84,76441,"Wayne","Cooper",9.79,5.88,0.94
1983-84,76444,"Michael","Cooper",9.01,3.20,5.88
1983-84,76453,"Dave","Corzine",12.24,7.01,2.46
1983-84,76471,"Charlie","Criss",3.53,1.33,2.53
1983-84,76474,"Jeffrey","Crompton",0.71,1.29,0.14
1983-84,76478,"Russell","Cross",3.69,1.82,0.49
1983-84,76483,"Pat","Cummings",13.06,8.20,1.98
1983-84,76497,"Quintin","Dailey",18.18,2.87,3.10
1983-84,76504,"Adrian","Dantley",30.61,5.71,3.92
1983-84,76516,"Brad","Davis",11.06,2.31,6.93
1983-84,76518,"Charlie","Davis",5.02,2.24,0.65
1983-84,76526,"Johnny","Davis",12.33,1.85,4.35
1983-84,76539,"Darryl","Dawkins",16.75,6.68,1.52
1983-84,76543,"Darren","Daye",6.07,2.51,2.35
1983-84,76556,"Kenny","Dennard",2.09,2.35,1.05
1983-84,76583,"James","Donaldson",11.82,7.91,1.10
1983-84,76598,"John","Drew",17.65,4.16,1.67
1983-84,76599,"Larry","Drew",16.36,2.00,7.64
1983-84,76616,"Mike","Dunleavy",11.24,1.65,4.59
1983-84,76618,"T.R.","Dunn",5.67,7.17,2.85
1983-84,76631,"Mark","Eaton",5.62,7.29,1.38
1983-84,76632,"Jerry","Eaves",4.45,1.06,2.50
1983-84,76638,"Keith","Edmonson",7.45,1.60,0.62
1983-84,76641,"Franklin","Edwards",3.37,0.98,1.50
1983-84,76670,"Chris","Engler",1.74,2.11,0.24
1983-84,76673,"Alex","English",26.43,5.66,4.95
1983-84,76681,"Julius","Erving",22.43,6.91,4.01
1983-84,76686,"Mike","Evans",8.06,1.77,3.69
1983-84,76707,"Eric","Fernsten",2.59,2.69,0.34
1983-84,76726,"Sleepy","Floyd",16.77,3.52,3.49
1983-84,76736,"Phil","Ford",7.06,1.69,5.06
1983-84,76742,"Rod","Foster",8.30,1.50,2.15
1983-84,76753,"World","Free",22.25,2.89,3.01
1983-84,76785,"Bill","Garnett",5.14,4.14,1.60
1983-84,76786,"Calvin","Garrett",4.59,1.73,0.76
1983-84,76791,"John","Garris",3.97,2.33,0.30
1983-84,76804,"George","Gervin",25.88,4.12,2.89
1983-84,76810,"Mike","Gibson",1.66,2.06,0.28
1983-84,76822,"Mike","Glenn",8.41,1.28,2.11
1983-84,76826,"Mike","Gminski",7.57,5.28,1.12
1983-84,76847,"Stewart","Granger",4.50,0.98,2.39
1983-84,76874,"Rickey","Green",13.23,2.84,9.23
1983-84,76876,"Sidney","Green",5.20,3.55,0.51
1983-84,76881,"David","Greenwood",12.19,10.08,1.78
1983-84,76887,"Kevin","Grevey",6.98,1.27,1.17
1983-84,76890,"Darrell","Griffith",19.95,4.07,3.45
1983-84,76899,"Ernie","Grunfeld",5.24,1.59,1.42
1983-84,76942,"Bob","Hansen",2.69,0.89,0.80
1983-84,76944,"Bill","Hanzlik",5.42,2.56,3.15
1983-84,76968,"Scott","Hastings",4.49,3.99,0.68
1983-84,76971,"Steve","Hawes",3.67,2.78,1.25
1983-84,76979,"Elvin","Hayes",4.96,3.21,0.88
1983-84,76980,"Steve","Hayes",1.34,1.41,0.30
1983-84,76993,"Gerald","Henderson",11.64,1.88,3.86
1983-84,77019,"Rod","Higgins",6.41,2.64,1.49
1983-84,77022,"Johnny","High",1.59,2.28,1.76
1983-84,77024,"Armond","Hill",3.00,0.67,2.33
1983-84,77030,"Roy","Hinson",5.46,6.24,0.86
1983-84,77034,"Craig","Hodges",7.79,1.13,1.53
1983-84,77043,"Lionel","Hollins",1.84,0.69,1.94
1983-84,77071,"Phil","Hubbard",10.79,4.75,1.07
1983-84,77087,"Geoff","Huston",10.49,1.25,5.39
1983-84,77092,"Marc","Iavaroni",5.06,3.97,1.22
1983-84,77097,"Dan","Issel",19.82,6.75,2.29
1983-84,77110,"Tracy","Jackson",3.00,0.50,0.00
1983-84,77134,"Steve","Johnson",9.90,4.98,1.04
1983-84,77135,"Clay","Johnson",2.20,0.48,0.56
1983-84,77136,"Clemon","Johnson",5.69,4.97,0.69
1983-84,77141,"Dennis","Johnson",13.16,3.50,4.21
1983-84,77142,"Magic","Johnson",17.58,7.33,13.06
1983-84,77144,"Eddie","Johnson",13.22,2.18,5.58
1983-84,77146,"Frank","Johnson",11.95,2.24,6.91
1983-84,77148,"George","Johnson",13.04,5.68,2.41
1983-84,77160,"Marques","Johnson",20.74,6.51,4.26
1983-84,77163,"Reggie","Johnson",4.81,1.92,0.56
1983-84,77167,"Vinnie","Johnson",12.96,2.89,3.30
1983-84,77168,"Mickey","Johnson",13.62,6.64,2.81
1983-84,77175,"Caldwell","Jones",9.89,7.19,1.91
1983-84,77184,"Edgar","Jones",10.20,5.54,1.05
1983-84,77189,"Major","Jones",2.98,2.02,0.51
1983-84,77193,"Bobby","Jones",8.25,4.32,2.49
1983-84,77203,"Willie","Jones",0.25,0.00,0.00
1983-84,77205,"Eddie","Jordan",2.63,1.06,2.75
1983-84,77235,"Rich","Kelley",5.17,6.53,2.09
1983-84,77236,"Clark","Kellogg",19.06,9.10,2.96
1983-84,77239,"Greg","Kelser",10.97,4.89,1.14
1983-84,77263,"Albert","King",14.75,4.91,2.57
1983-84,77264,"Bernard","King",26.32,5.12,2.13
1983-84,77273,"Reggie","King",7.82,6.10,2.32
1983-84,77290,"Billy","Knight",12.84,3.40,2.13
1983-84,77300,"Joe","Kopicki",3.67,2.77,0.77
1983-84,77318,"Bruce","Kuczenski",1.87,1.53,0.53
1983-84,77324,"Mitch","Kupchak",3.06,2.56,0.21
1983-84,77332,"Jeff","Lamp",4.97,0.98,0.80
1983-84,77334,"Mark","Landsberger",1.51,3.40,0.29
1983-84,77353,"Allen","Leavell",11.55,1.43,5.60
1983-84,77373,"Ronnie","Lester",5.40,1.07,3.91
1983-84,77376,"Lafayette","Lever",9.73,2.69,4.59
1983-84,77377,"Cliff","Levingston",7.29,6.81,1.39
1983-84,77389,"Steve","Lingenfelter",0.67,1.33,0.33
1983-84,77395,"Lewis","Lloyd",17.78,3.60,3.93
1983-84,77399,"Darrell","Lockhart",2.00,1.50,0.00
1983-84,77401,"Kevin","Loder",4.36,1.64,1.27
1983-84,77415,"Sidney","Lowe",4.15,1.56,3.45
1983-84,77419,"John","Lucas",10.94,2.86,10.68
1983-84,77420,"Maurice","Lucas",15.93,9.67,2.71
1983-84,77435,"Rudy","Macklin",4.38,1.38,0.38
1983-84,77438,"Kyle","Macy",10.15,2.27,4.30
1983-84,77449,"Moses","Malone",22.66,13.38,1.35
1983-84,77456,"Pace","Mannion",2.12,1.04,0.82
1983-84,77484,"Wes","Matthews",7.50,1.35,4.15
1983-84,77487,"Cedric","Maxwell",11.94,5.76,2.56
1983-84,77498,"Bob","McAdoo",13.09,4.13,1.06
1983-84,77518,"Scooter","McCray",2.74,2.45,0.94
1983-84,77527,"Hank","McDowell",3.65,2.72,0.65
1983-84,77530,"Mike","McGee",9.83,2.51,1.05
1983-84,77541,"Kevin","McKenna",6.34,1.56,1.87
1983-84,77547,"Billy","McKinney",3.89,0.68,2.01
1983-84,77553,"Tom","McMillen",9.23,3.21,1.18
1983-84,77558,"Mark","McNamara",5.54,4.53,0.44
1983-84,77582,"Joe","Meriweather",6.58,4.84,0.70
1983-84,77588,"Larry","Micheaux",3.05,2.90,0.49
1983-84,77603,"Bob","Miller",2.00,2.50,0.50
1983-84,77615,"Mike","Mitchell",23.28,7.22,1.18
1983-84,77623,"Paul","Mokeski",3.75,2.44,0.65
1983-84,77626,"Sidney","Moncrief",20.94,6.68,4.53
1983-84,77633,"Johnny","Moore",10.08,3.02,9.59
1983-84,77685,"Larry","Nance",17.70,8.27,2.61
1983-84,77689,"Swen","Nater",4.51,3.83,0.39
1983-84,77691,"Calvin","Natt",16.16,6.03,2.27
1983-84,77697,"Ed","Nealy",2.45,3.13,0.70
1983-84,77719,"Kurt","Nimphius",7.88,6.26,2.15
1983-84,77721,"Norm","Nixon",16.96,2.48,11.15
1983-84,77731,"Audie","Norris",4.46,3.25,0.96
1983-84,77754,"Mike","O'Koren",5.89,2.40,1.30
1983-84,77756,"Mark","Olberding",9.37,5.49,2.37
1983-84,77757,"Jawann","Oldham",4.05,3.64,0.52
1983-84,77770,"Louis","Orr",8.94,2.92,0.78
1983-84,77817,"Billy","Paultz",2.23,2.83,0.45
1983-84,77819,"Jim","Paxson",21.26,2.14,3.10
1983-84,77820,"John","Paxson",2.90,0.67,3.04
1983-84,77848,"Roger","Phegley",2.15,0.85,0.85
1983-84,77861,"John","Pinone",2.86,1.43,0.43
1983-84,77863,"Tom","Piotrowski",1.67,0.89,0.28
1983-84,77864,"Charlie","Pittman",4.65,3.10,1.01
1983-84,77873,"Ben","Poquette",3.61,3.57,0.96
1983-84,77879,"Paul","Pressey",8.31,3.48,3.11
1983-84,77905,"Kurt","Rambis",3.57,5.66,0.72
1983-84,77911,"Kelvin","Ransey",9.50,1.59,6.04
1983-84,77916,"Leo","Rautins",1.71,1.18,1.04
1983-84,77936,"Robert","Reid",13.98,5.33,3.39
1983-84,77950,"Clint","Richardson",7.55,2.39,2.25
1983-84,77952,"Micheal Ray","Richardson",12.00,3.58,4.46
1983-84,77975,"Anthony","Roberts",4.26,2.68,0.68
1983-84,77984,"Rick","Robey",5.61,3.25,1.07
1983-84,77986,"Cliff T.","Robinson",17.82,10.32,2.53
1983-84,77993,"Truck","Robinson",10.78,8.38,1.45
1983-84,77998,"Dave","Robisch",2.97,1.87,0.65
1983-84,78014,"Tree","Rollins",8.65,7.70,0.81
1983-84,78015,"Lorenzo","Romar",5.78,1.37,2.84
1983-84,78025,"Dan","Roundfield",18.93,9.88,2.52
1983-84,78041,"Jeff","Ruland",22.20,12.29,3.95
1983-84,78048,"Walker","Russell",2.63,1.19,1.38
1983-84,78055,"Ralph","Sampson",20.98,11.13,1.99
1983-84,78059,"Mike","Sanders",4.46,2.06,0.88
1983-84,78068,"Dewayne","Scales",3.00,1.50,0.00
1983-84,78095,"Alvin","Scott",2.57,1.54,0.74
1983-84,78133,"Lonnie","Shelton",10.76,4.82,2.27
1983-84,78139,"Purvis","Short",22.82,5.54,3.11
1983-84,78146,"Jerry","Sichting",11.44,2.14,5.71
1983-84,78149,"Jack","Sikma",19.06,11.11,3.99
1983-84,78183,"Derek","Smith",9.84,2.79,1.34
1983-84,78195,"Larry","Smith",7.76,8.96,0.96
1983-84,78215,"Ricky","Sobers",15.65,2.22,4.65
1983-84,78222,"Jim","Spanarkel",3.43,1.00,0.71
1983-84,78233,"Larry","Spriggs",3.26,1.61,0.79
1983-84,78250,"Brook","Steppe",7.05,2.00,1.30
1983-84,78257,"Steve","Stipanovich",11.98,6.94,2.10
1983-84,78279,"Jon","Sundvold",6.95,1.25,3.27
1983-84,78281,"Dane","Suttle",6.45,1.15,1.15
1983-84,78304,"Terry","Teagle",5.00,1.15,0.93
1983-84,78310,"Reggie","Theus",12.21,2.11,5.77
1983-84,78314,"David","Thirdkill",1.68,0.66,0.57
1983-84,78318,"Isiah","Thomas",21.32,3.99,11.15
1983-84,78320,"Jim","Thomas",6.32,2.07,1.81
1983-84,78326,"David","Thompson",12.63,2.32,0.68
1983-84,78331,"Mychal","Thompson",15.70,8.71,3.90
1983-84,78332,"Paul","Thompson",9.05,3.80,1.49
1983-84,78343,"Darren","Tillis",3.57,2.56,0.33
1983-84,78348,"Ray","Tolbert",3.08,2.00,0.53
1983-84,78351,"Andrew","Toney",20.36,2.47,4.78
1983-84,78364,"Linton","Townes",2.00,0.25,0.25
1983-84,78369,"Kelly","Tripucka",21.29,4.03,3.00
1983-84,78375,"Trent","Tucker",7.63,2.06,2.19
1983-84,78378,"Elston","Turner",2.91,1.98,1.26
1983-84,78390,"Terry","Tyler",8.80,3.48,0.93
1983-84,78395,"Darnell","Valentine",10.24,1.87,5.81
1983-84,78404,"Kiki","Vandeweghe",29.42,4.78,3.05
1983-84,78414,"Peter","Verhoeven",2.72,1.42,0.47
1983-84,78418,"Jay","Vincent",11.02,4.05,1.87
1983-84,78423,"Danny","Vranes",8.36,4.94,1.65
1983-84,78430,"Granville","Waiters",3.55,2.91,0.77
1983-84,78436,"Foots","Walker",2.65,0.91,2.38
1983-84,78437,"Darrell","Walker",7.85,2.04,3.46
1983-84,78442,"Wally","Walker",4.21,1.59,0.95
1983-84,78450,"Bill","Walton",12.15,8.67,3.33
1983-84,78462,"Bryan","Warrick",1.97,0.69,1.34
1983-84,78481,"Marvin","Webster",3.82,4.82,0.70
1983-84,78482,"Scott","Wedman",4.81,2.04,0.99
1983-84,78484,"Brant","Weidner",1.00,1.38,0.00
1983-84,78500,"Paul","Westphal",6.98,0.73,2.51
1983-84,78512,"Rory","White",5.05,2.00,0.41
1983-84,78516,"Jerome","Whitehead",5.37,3.50,0.27
1983-84,78523,"Mitchell","Wiggins",12.41,4.00,2.28
1983-84,78532,"Jamaal","Wilkes",17.25,4.53,2.85
1983-84,78537,"Jeff","Wilkins",7.80,5.62,0.90
1983-84,78549,"Gus","Williams",18.71,2.55,8.44
1983-84,78556,"Kevin","Williams",3.95,0.68,2.26
1983-84,78565,"Rob","Williams",10.18,2.46,5.87
1983-84,78569,"Samuel","Williams",6.49,4.39,0.81
1983-84,78570,"Sly","Williams",8.93,3.57,1.14
1983-84,78571,"Ray","Williams",14.79,3.51,5.89
1983-84,78577,"Bill","Willoughby",4.52,2.88,0.84
1983-84,78581,"Mike","Wilson",0.14,0.14,0.43
1983-84,78610,"Al","Wood",14.32,3.40,2.05
1983-84,78614,"Mike","Woodson",14.46,2.46,2.46
1983-84,78615,"Orlando","Woolridge",19.25,4.92,1.81
1983-84,90000,"Mark","Jones",1.17,0.33,0.83
1983-84,100263,"Bill","Laimbeer",17.34,12.23,1.82
1983-84,600005,"Bob","Lanier",13.58,6.32,2.58
1983-84,600009,"Rory","Sparrow",10.35,2.39,6.82
1983-84,600010,"Len","Elmore",2.38,2.55,0.46
1983-84,600014,"Artis","Gilmore",15.34,10.34,1.09
1984-85,2,"Byron","Scott",15.99,2.59,3.00
1984-85,7,"Dan","Schayes",3.55,2.52,0.66
1984-85,9,"Sedale","Threatt",5.44,1.21,2.13
1984-85,17,"Clyde","Drexler",17.21,5.95,5.49
1984-85,64,"Sam","Perkins",11.01,7.38,1.66
1984-85,78,"LaSalle","Thompson",11.77,10.41,1.61
1984-85,107,"Dale","Ellis",9.26,3.31,0.81
1984-85,117,"Jeff","Malone",18.89,2.78,2.42
1984-85,122,"Fred","Roberts",7.77,2.49,1.18
1984-85,156,"Antoine","Carr",8.05,3.74,1.29
1984-85,157,"Derek","Harper",9.63,2.43,4.44
1984-85,165,"Hakeem","Olajuwon",20.63,11.88,1.35
1984-85,175,"Alton","Lister",9.85,7.99,1.57
1984-85,187,"Terry","Cummings",23.58,9.08,2.89
1984-85,229,"James","Edwards",14.91,5.53,2.19
1984-85,262,"Michael","Cage",7.11,5.23,0.68
1984-85,279,"Charles","Jones",5.37,5.23,0.80
1984-85,304,"John","Stockton",5.59,1.28,5.06
1984-85,305,"Robert","Parish",17.65,10.63,1.56
1984-85,306,"Steve","Colter",7.13,1.92,3.12
1984-85,313,"Vern","Fleming",14.07,4.04,3.09
1984-85,328,"Rick","Mahorn",6.27,7.90,1.57
1984-85,378,"Craig","Ehlo",1.98,0.57,0.59
1984-85,433,"Buck","Williams",18.18,12.26,2.04
1984-85,470,"Doc","Rivers",14.12,3.10,5.94
1984-85,698,"Eddie","Johnson",22.90,1.00,0.63
1984-85,760,"Jerome","Kersey",6.14,2.65,0.82
1984-85,770,"Mark","West",3.86,3.80,0.23
1984-85,783,"Frank","Brickowski",4.94,3.32,1.28
1984-85,787,"Charles","Barkley",14.00,8.57,1.89
1984-85,788,"Kevin","Willis",9.33,6.37,0.45
1984-85,893,"Michael","Jordan",28.21,6.51,5.87
1984-85,894,"Ricky","Pierce",9.84,2.66,2.14
1984-85,901,"Otis","Thorpe",12.83,6.76,1.35
1984-85,926,"Alvin","Robertson",9.19,3.37,3.48
1984-85,940,"Earl","Cureton",6.17,5.17,1.02
1984-85,941,"Ennis","Whatley",4.99,1.44,5.44
1984-85,1006,"Herb","Williams",18.33,8.45,3.36
1984-85,1122,"Dominique","Wilkins",27.37,6.88,2.46
1984-85,1123,"Greg","Kite",1.56,1.56,0.31
1984-85,1381,"John","Long",14.74,2.88,1.97
1984-85,1449,"Larry","Bird",28.69,10.53,6.64
1984-85,1450,"Kevin","McHale",19.81,8.95,1.77
1984-85,1453,"Walter","Davis",15.00,1.52,4.26
1984-85,1456,"Randy","Wittman",9.90,1.78,3.07
1984-85,1460,"James","Worthy",17.63,6.39,2.51
1984-85,1472,"Tom","Chambers",21.47,7.15,2.57
1984-85,1622,"Rodney","McCray",14.43,6.57,4.33
1984-85,1847,"Thurl","Bailey",15.15,6.54,1.73
